date,TCB_code,TCB_high,TCB_low,TCB_open,TCB_close,TCB_adjust,TCB_volume_match,TCB_value_match
2020-04-23,TCB,17.3,16.95,17.2,16.95,8.22,1401680.0,23966000000.0
2020-04-22,TCB,17.2,16.25,16.25,16.9,8.19,1742290.0,29241000000.0
2020-04-21,TCB,17.4,16.7,17.3,16.85,8.17,3045020.0,51945000000.0
2020-04-20,TCB,17.95,17.5,17.9,17.7,8.58,1847520.0,32672000000.0
2020-04-17,TCB,17.85,17.5,17.8,17.75,8.61,2252420.0,39838000000.0
2020-04-16,TCB,17.55,17.2,17.5,17.55,8.51,1858330.0,32335000000.0
2020-04-15,TCB,17.55,17.2,17.3,17.55,8.51,2536130.0,44098000000.0
2020-04-14,TCB,17.35,16.9,17.35,17.15,8.32,1446850.0,24766000000.0
2020-04-13,TCB,17.6,16.75,16.75,17.2,8.34,2564400.0,44141000000.0
2020-04-10,TCB,16.95,16.65,16.7,16.75,8.12,1495400.0,25129000000.0
2020-04-09,TCB,17.15,16.85,17.1,16.9,8.19,2199830.0,37403000000.0
2020-04-08,TCB,16.8,16.3,16.8,16.7,8.1,1408000.0,23345000000.0
2020-04-07,TCB,17.2,16.8,17.0,16.95,8.22,2424610.0,41169000000.0
2020-04-06,TCB,16.95,16.1,16.2,16.95,8.22,2966040.0,49662000000.0
2020-04-03,TCB,15.95,15.5,15.5,15.85,7.69,1433510.0,22620000000.0
2020-04-01,TCB,15.6,14.35,15.0,15.5,7.52,1316380.0,20095000000.0
2020-03-31,TCB,15.5,14.0,15.0,15.0,7.27,1578850.0,23575000000.0
2020-03-30,TCB,15.5,14.9,15.1,14.9,7.22,3360230.0,50361000000.0
2020-03-27,TCB,16.2,15.6,16.15,16.0,7.76,2746330.0,43740000000.0
2020-03-26,TCB,16.6,16.1,16.6,16.1,7.81,1487540.0,24144000000.0
2020-03-25,TCB,16.7,16.3,16.5,16.6,8.05,2952270.0,48624000000.0
2020-03-24,TCB,16.5,16.0,16.5,16.1,7.81,3209920.0,51884000000.0
2020-03-23,TCB,17.0,16.15,16.2,16.15,7.83,3265510.0,52966000000.0
2020-03-20,TCB,17.5,17.15,17.45,17.35,8.41,1878140.0,32530000000.0
2020-03-19,TCB,17.8,17.15,17.6,17.25,8.36,2214980.0,38396000000.0
2020-03-18,TCB,18.2,17.7,18.1,17.95,8.7,1908520.0,34190000000.0
2020-03-17,TCB,17.95,16.85,17.95,17.95,8.7,3112070.0,53913000000.0
2020-03-16,TCB,18.25,17.2,18.25,17.45,8.46,3645430.0,64285000000.0
2020-03-13,TCB,18.55,16.7,16.7,18.25,8.85,4332700.0,75200000000.0
2020-03-12,TCB,18.5,17.95,18.0,17.95,8.7,4054760.0,72969000000.0
2020-03-11,TCB,20.95,19.3,20.8,19.3,9.36,5626550.0,110973000000.0
2020-03-10,TCB,21.0,20.1,20.4,20.7,10.04,3161970.0,64870000000.0
2020-03-09,TCB,21.0,20.55,20.65,20.55,9.96,4584600.0,94581000000.0
2020-03-06,TCB,22.2,21.8,22.2,22.05,10.69,2247920.0,49396000000.0
2020-03-05,TCB,22.85,22.3,22.55,22.3,10.81,2022250.0,45597000000.0
2020-03-04,TCB,22.6,22.2,22.35,22.55,10.93,1936620.0,43262000000.0
2020-03-03,TCB,23.0,22.5,22.85,22.5,10.91,2162150.0,49193000000.0
2020-03-02,TCB,22.65,22.1,22.4,22.5,10.91,2567350.0,57491000000.0
2020-02-28,TCB,22.4,21.85,22.0,22.25,10.79,2433150.0,53746000000.0
2020-02-27,TCB,22.75,22.2,22.35,22.75,11.03,2324050.0,52336000000.0
2020-02-26,TCB,22.5,21.6,21.75,22.35,10.84,2243500.0,49743000000.0
2020-02-25,TCB,22.25,20.8,21.0,22.2,10.76,3236900.0,69883000000.0
2020-02-24,TCB,22.75,21.5,22.75,21.5,10.43,7508070.0,163603000000.0
2020-02-21,TCB,23.7,23.1,23.4,23.1,11.2,2959980.0,69237000000.0
2020-02-20,TCB,23.9,23.3,23.7,23.5,11.4,2950950.0,69521000000.0
2020-02-19,TCB,23.7,23.45,23.6,23.65,11.47,1980690.0,46638000000.0
2020-02-18,TCB,24.1,23.55,23.8,23.7,11.49,4268770.0,101877000000.0
2020-02-17,TCB,23.9,23.25,23.4,23.8,11.54,6393370.0,151167000000.0
2020-02-14,TCB,23.4,22.9,23.1,23.3,11.3,4375740.0,101518000000.0
2020-02-13,TCB,22.65,22.4,22.55,22.6,10.96,1823230.0,41056000000.0
2020-02-12,TCB,22.95,22.2,22.3,22.65,10.98,3157240.0,71439000000.0
2020-02-11,TCB,22.3,21.85,21.85,22.15,10.74,1353360.0,29848000000.0
2020-02-10,TCB,22.0,21.65,21.9,21.85,10.6,1304360.0,28500000000.0
2020-02-07,TCB,22.35,21.9,22.35,22.15,10.74,1965440.0,43427000000.0
2020-02-06,TCB,22.45,21.5,22.35,22.35,10.84,2677150.0,59030000000.0
2020-02-05,TCB,22.15,21.55,22.0,21.75,10.55,2433210.0,53143000000.0
2020-02-04,TCB,21.9,21.2,21.5,21.75,10.55,2196570.0,47435000000.0
2020-02-03,TCB,22.1,20.35,21.45,21.45,10.4,4258750.0,89026000000.0
2020-01-31,TCB,22.9,21.6,22.65,21.6,10.47,6118460.0,136689000000.0
2020-01-30,TCB,23.8,22.75,23.5,22.9,11.1,4013510.0,93175000000.0
2020-01-22,TCB,24.25,23.95,24.25,24.2,11.73,2309150.0,55650000000.0
2020-01-21,TCB,24.05,23.4,23.45,24.05,11.66,7458340.0,177264000000.0
2020-01-20,TCB,23.45,23.2,23.3,23.35,11.32,2019730.0,47051000000.0
2020-01-17,TCB,23.6,23.3,23.4,23.4,11.35,1875160.0,43864000000.0
2020-01-16,TCB,23.35,22.9,22.9,23.3,11.3,4383720.0,101396000000.0
2020-01-15,TCB,23.0,22.8,22.9,22.9,11.1,1929280.0,44162000000.0
2020-01-14,TCB,23.05,22.9,22.95,22.9,11.1,1804950.0,41467000000.0
2020-01-13,TCB,23.15,22.75,23.0,22.95,11.13,892360.0,20452000000.0
2020-01-10,TCB,23.5,23.0,23.0,23.15,11.23,3679110.0,85373000000.0
2020-01-09,TCB,23.1,22.85,23.0,23.05,11.18,2009840.0,46208000000.0
2020-01-08,TCB,23.05,22.6,22.8,22.75,11.03,1710390.0,39101000000.0
2020-01-07,TCB,23.2,23.0,23.05,23.2,11.25,1043300.0,24113000000.0
2020-01-06,TCB,23.4,23.05,23.4,23.05,11.18,1162990.0,27013000000.0
2020-01-03,TCB,23.95,23.65,23.9,23.65,11.47,756700.0,17990000000.0
2020-01-02,TCB,23.85,23.5,23.55,23.8,11.54,1387610.0,32944000000.0
2019-12-31,TCB,23.75,23.45,23.45,23.55,11.42,731740.0,17193000000.0
2019-12-30,TCB,23.95,23.35,23.5,23.45,11.37,2452800.0,58065000000.0
2019-12-27,TCB,23.2,22.95,23.05,23.2,11.25,819850.0,18925000000.0
2019-12-26,TCB,23.05,22.9,23.0,23.05,11.18,855750.0,19682000000.0
2019-12-25,TCB,23.15,22.95,23.0,23.0,11.15,598950.0,13791000000.0
2019-12-24,TCB,23.15,22.85,23.15,23.0,11.15,419130.0,9634000000.0
2019-12-23,TCB,23.25,22.9,23.0,23.1,11.2,2394730.0,55348000000.0
2019-12-20,TCB,22.8,22.4,22.4,22.8,11.06,653220.0,14803000000.0
2019-12-19,TCB,22.75,22.3,22.6,22.35,10.84,1746590.0,39205000000.0
2019-12-18,TCB,22.8,22.6,22.7,22.7,11.01,681130.0,15435000000.0
2019-12-17,TCB,23.15,22.75,23.1,22.75,11.03,797100.0,18245000000.0
2019-12-16,TCB,23.15,22.9,23.0,23.15,11.23,837370.0,19253000000.0
2019-12-13,TCB,23.25,23.0,23.2,23.15,11.23,903570.0,20895000000.0
2019-12-12,TCB,23.3,22.65,22.65,23.15,11.23,1024340.0,23627000000.0
2019-12-11,TCB,22.75,22.5,22.5,22.7,11.01,795470.0,17979000000.0
2019-12-10,TCB,22.8,22.3,22.75,22.4,10.86,1281250.0,28833000000.0
2019-12-09,TCB,23.25,22.7,23.15,22.8,11.06,799820.0,18358000000.0
2019-12-06,TCB,23.4,23.1,23.25,23.15,11.23,509280.0,11823000000.0
2019-12-05,TCB,23.55,23.1,23.45,23.25,11.27,588750.0,13743000000.0
2019-12-04,TCB,23.45,22.55,22.55,23.45,11.37,1112220.0,25458000000.0
2019-12-03,TCB,22.75,22.35,22.7,22.55,10.93,1530470.0,34516000000.0
2019-12-02,TCB,23.05,22.6,22.95,22.7,11.01,1156110.0,26320000000.0
2019-11-29,TCB,23.1,22.75,23.0,22.9,11.1,754400.0,17290000000.0
2019-11-28,TCB,23.35,22.9,23.35,22.9,11.1,1133640.0,26098000000.0
2019-11-27,TCB,23.6,23.35,23.5,23.35,11.32,816030.0,19136000000.0
2019-11-26,TCB,23.5,23.3,23.4,23.45,11.37,995420.0,23325000000.0
2019-11-25,TCB,23.3,22.85,23.1,23.3,11.3,1110080.0,25608000000.0
2019-11-22,TCB,24.0,22.8,23.05,23.05,11.18,2348690.0,55161000000.0
2019-11-21,TCB,24.4,23.5,24.35,23.5,11.4,4049470.0,96061000000.0
2019-11-20,TCB,24.9,24.3,24.8,24.4,11.83,1185900.0,29075000000.0
2019-11-19,TCB,24.8,24.45,24.45,24.75,12.0,986340.0,24339000000.0
2019-11-18,TCB,24.95,24.45,24.9,24.45,11.86,1327810.0,32823000000.0
2019-11-15,TCB,24.95,24.4,24.7,24.9,12.07,1355990.0,33611000000.0
2019-11-14,TCB,24.75,24.45,24.7,24.7,11.98,1789980.0,44050000000.0
2019-11-13,TCB,25.3,24.75,25.3,24.75,12.0,3308350.0,82648000000.0
2019-11-12,TCB,25.2,25.0,25.05,25.15,12.2,1410930.0,35434000000.0
2019-11-11,TCB,25.5,25.05,25.2,25.15,12.2,3594060.0,90667000000.0
2019-11-08,TCB,25.15,24.8,24.8,25.1,12.17,4107220.0,102735000000.0
2019-11-07,TCB,24.8,24.65,24.8,24.8,12.03,1200940.0,29720000000.0
2019-11-06,TCB,24.85,24.65,24.85,24.75,12.0,1670500.0,41340000000.0
2019-11-05,TCB,24.9,24.4,24.5,24.75,12.0,2664570.0,65789000000.0
2019-11-04,TCB,24.4,23.75,23.9,24.35,11.81,3950490.0,95319000000.0
2019-11-01,TCB,23.85,23.6,23.7,23.75,11.52,1276580.0,30301000000.0
2019-10-31,TCB,23.95,23.7,23.8,23.7,11.49,1249530.0,29802000000.0
2019-10-30,TCB,24.0,23.6,23.7,23.8,11.54,1505720.0,35726000000.0
2019-10-29,TCB,23.8,23.55,23.8,23.7,11.49,1432590.0,33950000000.0
2019-10-28,TCB,24.0,23.75,23.95,23.8,11.54,1637090.0,39067000000.0
2019-10-25,TCB,23.9,23.7,23.9,23.85,11.56,1383270.0,32896000000.0
2019-10-24,TCB,24.0,23.75,24.0,23.85,11.56,1437210.0,34252000000.0
2019-10-23,TCB,24.0,23.8,24.0,23.95,11.61,1210010.0,28881000000.0
2019-10-22,TCB,24.0,23.75,23.9,24.0,11.64,1259780.0,30098000000.0
2019-10-21,TCB,24.4,23.6,24.4,23.9,11.59,1602090.0,38433000000.0
2019-10-18,TCB,24.6,24.3,24.4,24.4,11.83,1217000.0,29706000000.0
2019-10-17,TCB,24.4,24.15,24.4,24.4,11.83,2372790.0,57658000000.0
2019-10-16,TCB,24.55,24.3,24.45,24.45,11.86,2027890.0,49530000000.0
2019-10-15,TCB,24.25,23.6,23.85,24.25,11.76,2505730.0,60373000000.0
2019-10-14,TCB,24.2,23.6,23.7,23.9,11.59,5147390.0,122879000000.0
2019-10-11,TCB,23.7,23.55,23.6,23.6,11.44,859400.0,20293000000.0
2019-10-10,TCB,23.75,23.55,23.55,23.65,11.47,721560.0,17064000000.0
2019-10-09,TCB,23.65,23.45,23.6,23.65,11.47,1287970.0,30318000000.0
2019-10-08,TCB,23.55,23.15,23.65,23.55,11.42,1939340.0,45240000000.0
2019-10-07,TCB,23.65,23.15,23.65,23.15,11.23,2959530.0,69234000000.0
2019-10-04,TCB,23.95,23.5,23.85,23.6,11.44,2380040.0,56429000000.0
2019-10-03,TCB,23.8,23.35,23.5,23.8,11.54,2152040.0,50727000000.0
2019-10-02,TCB,23.95,23.6,23.7,23.75,11.52,2720060.0,64620000000.0
2019-10-01,TCB,23.75,23.15,23.35,23.75,11.52,2328320.0,54589000000.0
2019-09-30,TCB,23.5,23.15,23.3,23.35,11.32,2640100.0,61684000000.0
2019-09-27,TCB,23.35,23.0,23.1,23.2,11.25,2199880.0,51075000000.0
2019-09-26,TCB,23.15,22.65,22.65,23.1,11.2,2315980.0,53292000000.0
2019-09-25,TCB,22.75,22.4,22.6,22.65,10.98,1603250.0,36124000000.0
2019-09-24,TCB,22.8,22.55,22.65,22.6,10.96,2698720.0,61134000000.0
2019-09-23,TCB,23.25,22.65,23.2,22.65,10.98,2643620.0,60906000000.0
2019-09-20,TCB,23.2,22.95,23.0,23.15,11.23,2046450.0,47194000000.0
2019-09-19,TCB,22.95,22.5,22.6,22.95,11.13,3116360.0,70981000000.0
2019-09-18,TCB,22.75,22.4,22.65,22.6,10.96,2613940.0,59063000000.0
2019-09-17,TCB,22.7,22.45,22.65,22.6,10.96,1689630.0,38092000000.0
2019-09-16,TCB,22.75,22.45,22.65,22.6,10.96,1846340.0,41715000000.0
2019-09-13,TCB,22.65,21.9,21.9,22.65,10.98,5546230.0,124220000000.0
2019-09-12,TCB,22.0,21.7,21.75,21.95,10.64,1835330.0,40191000000.0
2019-09-11,TCB,21.75,21.4,21.5,21.75,10.55,1009440.0,21750000000.0
2019-09-10,TCB,21.9,21.45,21.6,21.45,10.4,2538930.0,54913000000.0
2019-09-09,TCB,22.2,21.65,22.2,21.7,10.52,2274060.0,49708000000.0
2019-09-06,TCB,22.45,22.1,22.35,22.2,10.76,1189570.0,26501000000.0
2019-09-05,TCB,22.45,21.7,21.7,22.2,10.76,4417320.0,97973000000.0
2019-09-04,TCB,21.8,21.25,21.6,21.7,10.52,1989740.0,42870000000.0
2019-09-03,TCB,21.65,21.4,21.6,21.4,10.38,1136630.0,24413000000.0
2019-08-30,TCB,21.5,21.25,21.4,21.5,10.43,1236390.0,26476000000.0
2019-08-29,TCB,21.4,21.1,21.4,21.35,10.35,948710.0,20202000000.0
2019-08-28,TCB,21.5,21.35,21.4,21.4,10.38,736990.0,15784000000.0
2019-08-27,TCB,21.55,21.3,21.35,21.45,10.4,1805340.0,38706000000.0
2019-08-26,TCB,21.35,20.95,21.2,21.25,10.3,3277300.0,69355000000.0
2019-08-23,TCB,21.65,21.45,21.6,21.65,10.5,1304670.0,28128000000.0
2019-08-22,TCB,21.85,21.6,21.65,21.65,10.5,1593030.0,34539000000.0
2019-08-21,TCB,21.8,21.4,21.65,21.65,10.5,2062850.0,44616000000.0
2019-08-20,TCB,21.7,21.35,21.6,21.55,10.45,1342680.0,28875000000.0
2019-08-19,TCB,21.9,21.5,21.9,21.55,10.45,1938330.0,41911000000.0
2019-08-16,TCB,22.0,20.9,21.0,21.9,10.62,6269250.0,135056000000.0
2019-08-15,TCB,21.0,20.4,20.4,21.0,10.18,2105150.0,43643000000.0
2019-08-14,TCB,20.95,20.7,20.85,20.85,10.11,1250150.0,26065000000.0
2019-08-13,TCB,20.7,20.15,20.2,20.65,10.01,2100020.0,43069000000.0
2019-08-12,TCB,20.35,20.2,20.2,20.25,9.82,840220.0,17009000000.0
2019-08-09,TCB,20.3,20.1,20.2,20.2,9.8,875180.0,17651000000.0
2019-08-08,TCB,20.25,20.0,20.1,20.2,9.8,1798980.0,36140000000.0
2019-08-07,TCB,20.4,20.05,20.2,20.1,9.75,1212000.0,24456000000.0
2019-08-06,TCB,20.3,19.9,20.2,20.25,9.82,1970250.0,39654000000.0
2019-08-05,TCB,20.55,20.3,20.4,20.4,9.89,2653940.0,54082000000.0
2019-08-02,TCB,20.7,20.35,20.4,20.55,9.96,3516660.0,72062000000.0
2019-08-01,TCB,20.7,20.5,20.6,20.7,10.04,1192180.0,24601000000.0
2019-07-31,TCB,20.7,20.55,20.7,20.55,9.96,1219550.0,25131000000.0
2019-07-30,TCB,20.9,20.65,20.9,20.7,10.04,1551320.0,32184000000.0
2019-07-29,TCB,21.05,20.75,21.0,20.8,10.09,2419230.0,50433000000.0
2019-07-26,TCB,20.95,20.75,20.85,20.8,10.09,1245510.0,25929000000.0
2019-07-25,TCB,21.0,20.9,20.95,20.9,10.13,1729230.0,36197000000.0
2019-07-24,TCB,21.2,20.9,21.1,20.95,10.16,2120730.0,44578000000.0
2019-07-23,TCB,21.15,21.0,21.05,21.05,10.21,1565740.0,32986000000.0
2019-07-22,TCB,21.3,20.95,21.15,21.05,10.21,2774500.0,58513000000.0
2019-07-19,TCB,21.3,21.0,21.3,21.2,10.28,3346840.0,70804000000.0
2019-07-18,TCB,21.1,20.8,21.3,20.9,10.13,2824630.0,59099000000.0
2019-07-17,TCB,21.3,21.0,21.3,21.1,10.23,2701360.0,57149000000.0
2019-07-16,TCB,21.4,21.1,21.15,21.2,10.28,2278750.0,48455000000.0
2019-07-15,TCB,21.25,20.75,21.1,21.15,10.26,2857380.0,59979000000.0
2019-07-12,TCB,21.2,20.7,21.1,20.7,10.04,2769760.0,58129000000.0
2019-07-11,TCB,21.1,20.8,20.9,21.0,10.18,1912930.0,40055000000.0
2019-07-10,TCB,21.0,20.7,20.85,20.7,10.04,906800.0,18891000000.0
2019-07-09,TCB,20.9,20.6,20.7,20.7,10.04,1946360.0,40359000000.0
2019-07-08,TCB,21.35,20.55,21.3,20.9,10.13,3362170.0,70163000000.0
2019-07-05,TCB,21.6,21.2,21.45,21.35,10.35,1549360.0,33112000000.0
2019-07-04,TCB,21.5,20.8,20.75,21.4,10.38,3900680.0,82662000000.0
2019-07-03,TCB,21.0,20.65,20.75,20.8,10.09,1983500.0,41229000000.0
2019-07-02,TCB,21.25,20.75,20.9,20.9,10.13,2795670.0,58740000000.0
2019-07-01,TCB,21.1,20.55,21.0,21.0,10.18,4072480.0,84957000000.0
2019-06-28,TCB,20.4,19.95,20.35,20.35,9.87,2795060.0,56285000000.0
2019-06-27,TCB,20.5,20.2,20.2,20.2,9.8,1584550.0,32314000000.0
2019-06-26,TCB,20.7,20.3,20.4,20.4,9.89,1838710.0,37659000000.0
2019-06-25,TCB,20.9,20.65,20.65,20.75,10.06,1564890.0,32545000000.0
2019-06-24,TCB,21.05,20.65,20.7,20.9,10.13,1664740.0,34670000000.0
2019-06-21,TCB,21.1,20.7,20.8,20.8,10.09,1724400.0,36005000000.0
2019-06-20,TCB,20.8,20.15,20.2,20.6,9.99,3519910.0,72414000000.0
2019-06-19,TCB,20.65,20.0,20.1,20.1,9.75,2057320.0,41623000000.0
2019-06-18,TCB,20.95,20.1,20.9,20.3,9.84,3167100.0,64303000000.0
2019-06-17,TCB,21.35,20.8,21.3,20.8,10.09,2217430.0,46508000000.0
2019-06-14,TCB,21.45,21.2,21.2,21.2,10.28,1082100.0,23070000000.0
2019-06-13,TCB,21.3,21.1,21.3,21.15,10.26,845890.0,17948000000.0
2019-06-12,TCB,21.6,21.3,21.5,21.3,10.33,672440.0,14422000000.0
2019-06-11,TCB,21.7,21.45,21.5,21.5,10.43,907130.0,19549000000.0
2019-06-10,TCB,21.9,21.3,21.8,21.5,10.43,1692190.0,36576000000.0
2019-06-07,TCB,21.6,21.35,21.35,21.6,10.47,1426730.0,30623000000.0
2019-06-06,TCB,21.5,20.9,21.3,21.35,10.35,1377350.0,29197000000.0
2019-06-05,TCB,21.8,21.3,21.6,21.3,10.33,1078360.0,23199000000.0
2019-06-04,TCB,21.8,21.1,21.75,21.2,10.28,2334950.0,49923000000.0
2019-06-03,TCB,22.5,21.5,22.4,21.5,10.43,2710010.0,59525000000.0
2019-05-31,TCB,23.0,22.6,22.95,22.6,10.96,1452700.0,33065000000.0
2019-05-30,TCB,23.05,22.5,22.75,22.95,11.13,1454130.0,33172000000.0
2019-05-29,TCB,23.1,22.75,23.05,22.75,11.03,2073420.0,47479000000.0
2019-05-28,TCB,23.4,22.9,23.1,23.1,11.2,1428370.0,32940000000.0
2019-05-27,TCB,23.35,23.1,23.2,23.15,11.23,888140.0,20611000000.0
2019-05-24,TCB,23.7,23.2,23.55,23.2,11.25,2380690.0,55852000000.0
2019-05-23,TCB,23.85,23.55,23.65,23.65,11.47,1377230.0,32636000000.0
2019-05-22,TCB,24.2,23.7,23.7,23.7,11.49,1706530.0,40886000000.0
2019-05-21,TCB,24.3,23.85,23.85,24.05,11.66,3217110.0,77574000000.0
2019-05-20,TCB,23.9,23.4,23.55,23.85,11.56,2117630.0,50239000000.0
2019-05-17,TCB,23.8,23.55,23.7,23.6,11.44,1740280.0,41101000000.0
2019-05-16,TCB,24.1,23.65,24.1,23.75,11.52,2139740.0,50938000000.0
2019-05-15,TCB,24.05,23.0,23.1,23.95,11.61,3260220.0,76538000000.0
2019-05-14,TCB,23.2,22.85,23.0,23.0,11.15,1432870.0,32915000000.0
2019-05-13,TCB,23.3,23.1,23.25,23.2,11.25,1130890.0,26241000000.0
2019-05-10,TCB,23.15,22.8,23.0,23.15,11.23,1679270.0,38632000000.0
2019-05-09,TCB,23.2,22.8,22.9,22.8,11.06,1330990.0,30607000000.0
2019-05-08,TCB,23.0,22.65,23.0,22.95,11.13,1748140.0,40048000000.0
2019-05-07,TCB,23.7,23.1,23.7,23.2,11.25,1294740.0,30189000000.0
2019-05-06,TCB,23.9,23.1,23.65,23.3,11.3,1903780.0,44774000000.0
2019-05-03,TCB,24.0,23.65,23.85,24.0,11.64,1727710.0,41341000000.0
2019-05-02,TCB,24.2,23.8,24.1,23.85,11.56,891770.0,21313000000.0
2019-04-26,TCB,24.2,24.0,24.05,24.15,11.71,898530.0,21664000000.0
2019-04-25,TCB,24.4,24.15,24.4,24.15,11.71,681910.0,16543000000.0
2019-04-24,TCB,24.35,23.7,23.7,24.35,11.81,1995110.0,47913000000.0
2019-04-23,TCB,23.85,23.55,23.6,23.6,11.44,1850200.0,43799000000.0
2019-04-22,TCB,24.3,23.65,24.2,23.75,11.52,1544290.0,36780000000.0
2019-04-19,TCB,24.5,24.2,24.5,24.2,11.73,1116030.0,27082000000.0
2019-04-18,TCB,24.8,24.25,24.75,24.25,11.76,1478350.0,36135000000.0
2019-04-17,TCB,25.05,24.65,24.75,24.75,12.0,1022100.0,25408000000.0
2019-04-16,TCB,24.75,24.4,24.65,24.55,11.9,2097030.0,51478000000.0
2019-04-12,TCB,25.1,24.85,25.0,24.9,12.07,1318580.0,32881000000.0
2019-04-11,TCB,25.2,25.0,25.05,25.1,12.17,837020.0,20980000000.0
2019-04-10,TCB,25.5,25.0,25.3,25.1,12.17,1488230.0,37443000000.0
2019-04-09,TCB,25.65,25.25,25.4,25.35,12.29,1526530.0,38858000000.0
2019-04-08,TCB,25.4,25.1,25.4,25.25,12.24,1689220.0,42606000000.0
2019-04-05,TCB,25.5,25.4,25.5,25.4,12.32,790380.0,20107000000.0
2019-04-04,TCB,25.55,25.3,25.45,25.45,12.34,1084530.0,27590000000.0
2019-04-03,TCB,25.6,25.4,25.5,25.45,12.34,883080.0,22498000000.0
2019-04-02,TCB,25.85,25.45,25.7,25.5,12.36,1197560.0,30701000000.0
2019-04-01,TCB,25.7,25.5,25.7,25.55,12.39,1213000.0,31011000000.0
2019-03-29,TCB,25.8,25.55,25.55,25.6,12.41,1656270.0,42459000000.0
2019-03-28,TCB,25.8,25.55,25.65,25.55,12.39,798820.0,20483000000.0
2019-03-27,TCB,25.8,25.45,25.7,25.75,12.49,1426910.0,36579000000.0
2019-03-26,TCB,25.9,25.4,25.6,25.5,12.36,2041810.0,52365000000.0
2019-03-25,TCB,25.9,25.45,25.5,25.6,12.41,2295560.0,58799000000.0
2019-03-22,TCB,26.3,25.95,26.15,26.1,12.66,2631920.0,68606000000.0
2019-03-21,TCB,26.75,26.1,26.75,26.1,12.66,2858380.0,75345000000.0
2019-03-20,TCB,26.75,26.4,26.75,26.6,12.9,1701020.0,45203000000.0
2019-03-19,TCB,27.2,26.7,27.05,26.75,12.97,2078600.0,56151000000.0
2019-03-18,TCB,27.25,26.8,26.95,27.05,13.12,3348820.0,90660000000.0
2019-03-15,TCB,27.2,26.75,26.9,26.85,13.02,1750100.0,47154000000.0
2019-03-14,TCB,27.25,26.9,27.2,26.9,13.04,1525640.0,41304000000.0
2019-03-13,TCB,27.55,26.9,26.9,27.15,13.16,4603520.0,125623000000.0
2019-03-12,TCB,26.8,26.25,26.6,26.8,13.0,1884510.0,49965000000.0
2019-03-11,TCB,26.5,26.25,26.5,26.3,12.75,894870.0,23569000000.0
2019-03-08,TCB,26.65,26.25,26.55,26.25,12.73,2892590.0,76438000000.0
2019-03-07,TCB,27.05,26.75,26.75,26.75,12.97,1428410.0,38367000000.0
2019-03-06,TCB,26.9,26.65,26.8,26.8,13.0,1004950.0,26889000000.0
2019-03-05,TCB,27.2,26.7,26.85,26.8,13.0,3227790.0,87018000000.0
2019-03-04,TCB,27.1,26.7,26.7,27.0,13.09,2834780.0,76340000000.0
2019-03-01,TCB,26.85,26.4,26.6,26.6,12.9,2342280.0,62295000000.0
2019-02-28,TCB,27.2,26.4,27.1,26.5,12.85,4845650.0,129778000000.0
2019-02-27,TCB,27.5,27.05,27.45,27.2,13.19,4709200.0,128558000000.0
2019-02-26,TCB,27.85,27.25,27.7,27.45,13.31,3078620.0,84843000000.0
2019-02-25,TCB,28.0,27.7,27.9,27.75,13.46,3849680.0,107255000000.0
2019-02-22,TCB,28.0,27.4,27.5,27.7,13.43,6443060.0,179039000000.0
2019-02-21,TCB,27.7,27.3,27.6,27.5,13.33,2102120.0,57783000000.0
2019-02-20,TCB,27.8,27.45,27.65,27.55,13.36,2760520.0,76282000000.0
2019-02-19,TCB,28.2,27.4,27.4,27.55,13.36,7850600.0,218009000000.0
2019-02-18,TCB,27.55,27.25,27.3,27.35,13.26,2160450.0,59133000000.0
2019-02-15,TCB,27.65,27.1,27.2,27.25,13.21,3355310.0,91810000000.0
2019-02-14,TCB,27.6,27.25,27.5,27.3,13.24,2290940.0,62791000000.0
2019-02-13,TCB,27.75,27.4,27.45,27.55,13.36,2519920.0,69551000000.0
2019-02-12,TCB,27.65,26.95,27.15,27.45,13.31,4957590.0,136086000000.0
2019-02-11,TCB,27.3,26.8,27.0,27.05,13.12,2504660.0,67827000000.0
2019-02-01,TCB,27.2,26.3,26.5,27.2,13.19,7859690.0,212811000000.0
2019-01-31,TCB,26.6,26.3,26.6,26.5,12.85,2606420.0,68831000000.0
2019-01-30,TCB,26.7,26.3,26.5,26.6,12.9,1017170.0,26954000000.0
2019-01-29,TCB,26.5,25.9,26.2,26.5,12.85,2058540.0,53858000000.0
2019-01-28,TCB,26.8,26.05,26.75,26.2,12.7,1864000.0,49150000000.0
2019-01-25,TCB,27.25,26.65,26.95,26.65,12.92,1710030.0,46039000000.0
2019-01-24,TCB,26.85,26.45,26.7,26.65,12.92,1537670.0,40926000000.0
2019-01-23,TCB,26.9,26.55,26.9,26.55,12.87,2092730.0,55893000000.0
2019-01-22,TCB,27.6,26.8,27.6,26.8,13.0,2368670.0,64598000000.0
2019-01-21,TCB,27.5,26.9,26.9,27.4,13.29,1951730.0,53005000000.0
2019-01-18,TCB,26.95,26.5,26.8,26.75,12.97,1598890.0,42716000000.0
2019-01-17,TCB,26.85,26.4,26.5,26.65,12.92,1858980.0,49490000000.0
2019-01-16,TCB,26.75,26.45,26.5,26.5,12.85,1782580.0,47343000000.0
2019-01-15,TCB,26.5,25.85,25.85,26.5,12.85,1853220.0,48531000000.0
2019-01-14,TCB,26.05,25.75,25.9,25.85,12.53,2002420.0,51852000000.0
