date,VPB_code,VPB_high,VPB_low,VPB_open,VPB_close,VPB_adjust,VPB_volume_match,VPB_value_match
2021-02-09,VPB,38.5,35.4,38.5,38.5,12.57,11427300.0,430025000000.0
2021-02-08,VPB,37.0,34.5,36.0,36.0,11.75,8585000.0,308701000000.0
2021-02-05,VPB,37.1,36.3,36.6,37.0,12.08,5609800.0,206232000000.0
2021-02-04,VPB,37.2,35.5,35.5,36.6,11.95,8271100.0,302154000000.0
2021-02-03,VPB,35.45,33.5,34.0,35.45,11.57,7212700.0,251397000000.0
2021-02-02,VPB,33.15,31.0,31.0,33.15,10.82,4539500.0,146998000000.0
2021-02-01,VPB,31.65,30.0,30.2,31.0,10.12,8096300.0,250251000000.0
2021-01-29,VPB,31.7,28.2,28.2,30.0,9.79,7679900.0,230076000000.0
2021-01-28,VPB,30.9,29.65,29.7,29.65,9.68,8709000.0,262092000000.0
2021-01-27,VPB,34.5,31.6,33.0,31.85,10.39,8073900.0,262711000000.0
2021-01-26,VPB,35.55,33.4,35.5,33.85,11.05,6629100.0,228453000000.0
2021-01-25,VPB,36.4,35.6,36.4,35.9,11.72,3524100.0,126708000000.0
2021-01-22,VPB,36.8,35.75,36.3,36.5,11.91,4065000.0,147607000000.0
2021-01-21,VPB,36.55,34.2,35.0,36.2,11.81,6882400.0,242765000000.0
2021-01-20,VPB,34.5,31.6,34.0,34.2,11.16,8073200.0,268152000000.0
2021-01-19,VPB,36.25,33.9,36.1,33.9,11.06,7415600.0,258244000000.0
2021-01-18,VPB,37.35,36.45,37.25,36.45,11.9,5121400.0,188768000000.0
2021-01-15,VPB,38.0,37.0,37.15,37.25,12.16,4658200.0,174946000000.0
2021-01-14,VPB,37.3,35.5,36.0,36.8,12.01,6531000.0,238601000000.0
2021-01-13,VPB,36.2,34.7,34.9,35.7,11.65,5529300.0,196032000000.0
2021-01-12,VPB,35.2,34.3,35.2,34.9,11.39,4612500.0,160241000000.0
2021-01-11,VPB,36.0,35.05,36.0,35.2,11.49,4430300.0,156978000000.0
2021-01-08,VPB,36.0,34.95,35.35,35.55,11.6,4558600.0,162180000000.0
2021-01-07,VPB,34.95,34.1,34.55,34.9,11.39,4691100.0,162398000000.0
2021-01-06,VPB,35.0,34.2,35.0,34.4,11.23,6159400.0,213639000000.0
2021-01-05,VPB,34.65,33.9,34.0,34.35,11.21,5658200.0,194049000000.0
2021-01-04,VPB,34.2,32.55,32.9,34.2,11.16,8385500.0,280611000000.0
2020-12-31,VPB,32.85,31.8,31.8,32.5,10.61,7292340.0,235136000000.0
2020-12-30,VPB,32.4,31.8,31.8,31.8,10.38,5655530.0,181228000000.0
2020-12-29,VPB,32.4,31.6,32.25,31.7,10.35,5984160.0,191293000000.0
2020-12-28,VPB,33.0,32.0,33.0,32.3,10.54,4538820.0,147915000000.0
2020-12-25,VPB,32.5,30.9,31.0,32.5,10.61,6106960.0,195355000000.0
2020-12-24,VPB,32.45,30.0,32.0,31.5,10.28,6840970.0,212608000000.0
2020-12-23,VPB,33.0,31.0,33.0,32.0,10.44,5132140.0,166993000000.0
2020-12-22,VPB,33.5,32.2,33.0,33.0,10.77,5859550.0,192387000000.0
2020-12-21,VPB,33.5,32.1,32.1,33.0,10.77,5858030.0,191567000000.0
2020-12-18,VPB,31.65,30.0,30.2,31.65,10.33,9700790.0,301886000000.0
2020-12-17,VPB,30.25,29.05,29.2,29.6,9.66,9755270.0,289841000000.0
2020-12-16,VPB,29.4,28.0,28.35,29.3,9.56,7373790.0,212968000000.0
2020-12-15,VPB,28.95,28.05,28.9,28.1,9.17,6064100.0,172874000000.0
2020-12-14,VPB,28.95,28.4,28.7,28.7,9.37,5650800.0,162432000000.0
2020-12-11,VPB,28.3,27.8,28.15,28.3,9.24,4421030.0,124137000000.0
2020-12-10,VPB,28.55,28.0,28.5,28.0,9.14,6090320.0,172568000000.0
2020-12-09,VPB,28.8,28.35,28.65,28.45,9.29,5329840.0,151979000000.0
2020-12-08,VPB,28.55,28.1,28.5,28.35,9.25,4733470.0,134064000000.0
2020-12-07,VPB,28.35,27.9,28.1,28.1,9.17,4444700.0,124670000000.0
2020-12-04,VPB,28.55,27.8,28.2,27.8,9.07,7675980.0,215780000000.0
2020-12-03,VPB,28.45,27.5,27.7,28.3,9.24,8445590.0,237741000000.0
2020-12-02,VPB,28.0,27.4,27.8,27.7,9.04,7549440.0,209299000000.0
2020-12-01,VPB,28.0,26.35,26.4,27.9,9.11,10951390.0,296475000000.0
2020-11-30,VPB,27.3,26.8,27.2,26.8,8.75,9088440.0,246051000000.0
2020-11-27,VPB,27.25,26.7,27.15,27.0,8.81,6241440.0,168642000000.0
2020-11-26,VPB,27.2,26.45,26.7,27.2,8.88,7724470.0,208353000000.0
2020-11-25,VPB,26.7,25.7,26.7,26.7,8.71,12314880.0,323934000000.0
2020-11-24,VPB,26.0,25.25,25.5,25.65,8.37,8744090.0,223569000000.0
2020-11-23,VPB,25.55,23.75,25.5,25.5,8.32,6795490.0,171421000000.0
2020-11-20,VPB,25.5,25.15,25.45,25.5,8.32,5233610.0,132898000000.0
2020-11-19,VPB,25.6,24.9,25.05,25.5,8.32,11858880.0,300737000000.0
2020-11-18,VPB,25.2,24.85,24.95,24.9,8.13,7668540.0,191653000000.0
2020-11-17,VPB,25.0,24.0,24.15,25.0,8.16,7777280.0,189961000000.0
2020-11-16,VPB,24.9,24.0,24.6,24.15,7.88,9138440.0,224285000000.0
2020-11-13,VPB,24.5,23.85,23.95,24.5,8.0,7198130.0,174573000000.0
2020-11-12,VPB,23.85,23.65,23.75,23.85,7.78,2895350.0,68819000000.0
2020-11-11,VPB,23.85,23.45,23.75,23.75,7.75,5356460.0,126964000000.0
2020-11-10,VPB,24.2,23.75,24.15,23.75,7.75,5001930.0,120046000000.0
2020-11-09,VPB,23.85,23.6,23.7,23.85,7.78,4137770.0,98149000000.0
2020-11-06,VPB,23.8,23.3,23.7,23.5,7.67,3498930.0,82302000000.0
2020-11-05,VPB,24.25,23.6,24.2,23.7,7.73,4159850.0,100048000000.0
2020-11-04,VPB,24.4,23.9,24.0,24.2,7.9,4114660.0,99429000000.0
2020-11-03,VPB,24.1,23.75,23.8,23.95,7.82,5180160.0,123919000000.0
2020-11-02,VPB,23.8,23.4,23.6,23.8,7.77,2448770.0,57804000000.0
2020-10-30,VPB,23.6,22.9,23.6,23.6,7.7,6047360.0,140581000000.0
2020-10-29,VPB,23.7,23.0,23.2,23.3,7.6,6042720.0,140714000000.0
2020-10-28,VPB,24.45,23.2,24.2,23.2,7.57,9590780.0,228726000000.0
2020-10-27,VPB,24.9,24.3,24.5,24.35,7.95,10193930.0,250380000000.0
2020-10-26,VPB,26.0,24.3,25.7,24.3,7.93,9920290.0,251713000000.0
2020-10-23,VPB,25.7,25.25,25.6,25.7,8.39,7225270.0,184229000000.0
2020-10-22,VPB,25.6,25.0,25.3,25.6,8.36,8544500.0,216705000000.0
2020-10-21,VPB,26.3,24.75,25.0,25.1,8.19,16059760.0,408776000000.0
2020-10-20,VPB,24.95,24.1,24.2,24.8,8.09,12978810.0,319676000000.0
2020-10-19,VPB,24.85,24.35,24.8,24.45,7.98,7119110.0,175563000000.0
2020-10-16,VPB,25.05,23.9,24.05,24.6,8.03,11567220.0,284497000000.0
2020-10-15,VPB,24.2,23.8,24.15,24.05,7.85,8354960.0,200587000000.0
2020-10-14,VPB,24.15,23.4,23.5,24.0,7.83,10165900.0,242534000000.0
2020-10-13,VPB,23.55,23.25,23.4,23.4,7.64,2640580.0,61713000000.0
2020-10-12,VPB,23.85,23.2,23.7,23.4,7.64,3568850.0,83834000000.0
2020-10-09,VPB,23.6,23.2,23.45,23.4,7.64,3496030.0,81777000000.0
2020-10-08,VPB,23.9,23.2,23.75,23.45,7.65,7614850.0,179245000000.0
2020-10-07,VPB,24.2,23.75,24.15,23.75,7.75,6265650.0,150518000000.0
2020-10-06,VPB,24.4,23.95,24.35,24.15,7.88,6138720.0,147989000000.0
2020-10-05,VPB,24.35,23.9,24.1,24.2,7.9,7056130.0,170219000000.0
2020-10-02,VPB,24.2,23.25,24.15,23.65,7.72,7817380.0,185599000000.0
2020-10-01,VPB,24.3,23.75,23.9,24.1,7.87,5282040.0,126672000000.0
2020-09-30,VPB,23.8,23.45,23.7,23.75,7.75,5209330.0,123122000000.0
2020-09-29,VPB,24.5,23.7,24.0,23.75,7.75,11580400.0,280440000000.0
2020-09-28,VPB,23.9,23.3,23.3,23.8,7.77,8487830.0,200620000000.0
2020-09-25,VPB,23.5,23.15,23.5,23.3,7.6,3183400.0,74281000000.0
2020-09-24,VPB,23.8,23.35,23.6,23.45,7.65,4039760.0,95268000000.0
2020-09-23,VPB,23.9,23.35,23.45,23.8,7.77,8698840.0,205908000000.0
2020-09-22,VPB,23.5,23.1,23.1,23.4,7.64,3202400.0,74614000000.0
2020-09-21,VPB,23.6,23.25,23.5,23.35,7.62,4397490.0,103136000000.0
2020-09-18,VPB,23.25,22.9,22.9,23.25,7.59,3514770.0,81281000000.0
2020-09-17,VPB,23.3,22.85,22.95,22.85,7.46,3498770.0,80438000000.0
2020-09-16,VPB,23.1,22.9,23.0,23.0,7.51,2661850.0,61193000000.0
2020-09-15,VPB,23.25,23.0,23.2,23.05,7.52,4132960.0,95441000000.0
2020-09-14,VPB,23.4,22.9,22.9,23.2,7.57,3269680.0,75766000000.0
2020-09-11,VPB,22.95,22.6,22.7,22.85,7.46,2477680.0,56423000000.0
2020-09-10,VPB,23.05,22.8,22.95,22.8,7.44,3480600.0,79700000000.0
2020-09-09,VPB,23.0,22.45,22.5,22.85,7.46,4942330.0,111961000000.0
2020-09-08,VPB,23.0,22.5,22.6,22.9,7.47,4753470.0,108107000000.0
2020-09-07,VPB,23.65,22.5,23.65,22.5,7.34,5894450.0,136010000000.0
2020-09-04,VPB,23.7,23.15,23.2,23.45,7.65,4108490.0,96052000000.0
2020-09-03,VPB,23.9,23.35,23.65,23.7,7.73,4243550.0,100320000000.0
2020-09-01,VPB,23.5,22.8,23.3,23.4,7.64,5219730.0,120891000000.0
2020-08-31,VPB,23.95,23.25,23.8,23.35,7.62,3366690.0,79218000000.0
2020-08-28,VPB,23.95,23.1,23.3,23.6,7.7,7066080.0,167039000000.0
2020-08-27,VPB,23.15,22.8,22.9,23.1,7.54,3895810.0,89481000000.0
2020-08-26,VPB,23.2,22.8,22.85,22.9,7.47,4447250.0,102314000000.0
2020-08-25,VPB,23.55,22.85,23.3,23.0,7.51,6281220.0,146135000000.0
2020-08-24,VPB,23.2,22.3,22.35,23.2,7.57,7218650.0,164709000000.0
2020-08-21,VPB,21.95,21.4,21.55,21.9,7.15,6115290.0,133112000000.0
2020-08-20,VPB,21.65,21.3,21.4,21.35,6.97,3565530.0,76424000000.0
2020-08-19,VPB,21.55,21.3,21.3,21.4,6.98,1674410.0,35925000000.0
